"x_coord","y_coord","inf_times"
-19.2686096848886,-6.48357798648304,1968
-19.2686096848886,-6.48357798648304,1969
-19.2686096848886,-6.48357798648304,1970
-19.2686096848886,-6.48357798648304,1971
-15.6597730883875,-2.11480497842426,1972
-15.6597730883875,-2.11480497842426,1973
-13.8553547901372,-0.94905933648368,1974
-13.8553547901372,-0.94905933648368,1975
-13.8553547901372,-0.94905933648368,1976
-11.1487273427615,1.35141157780703,1977
-10.2465181936363,2.4250645149047,1978
-10.2465181936363,2.4250645149047,1979
-10.2465181936363,2.4250645149047,1980
-10.2465181936363,2.4250645149047,1981
-10.2465181936363,2.4250645149047,1982
-10.2465181936363,2.4250645149047,1983
-4.83326329888496,0.922133270250405,1984
-4.83326329888496,0.922133270250405,1985
-4.83326329888496,0.922133270250405,1986
-2.12663585150926,0.971092085330577,1987
-2.12663585150926,0.971092085330577,1988
-2.12663585150926,0.971092085330577,1989
0.579991595866431,-1.29457402967496,1990
-2.12663585150926,0.971092085330577,1991
2.38440989411697,-1.42497515263257,1992
2.38440989411697,-1.42497515263257,1993
2.38440989411697,-1.42497515263257,1994
5.09103734149267,1.72911744382472,1995
5.09103734149267,1.72911744382472,1996
6.89545563974298,3.92951295561396,1997
7.79766478886836,4.5775996136623,1998
7.79766478886836,4.5775996136623,1999
7.79766478886836,4.5775996136623,2000
10.5042922362438,2.81835364890871,2001
10.5042922362438,2.81835364890871,2002
10.5042922362438,2.81835364890871,2003
13.2109196836195,-1.98374091707552,2004
13.2109196836195,-1.98374091707552,2005
15.0153379818701,-2.06139946089823,2006
15.9175471309952,-1.44280731419499,2007
15.9175471309952,-1.44280731419499,2008
17.7219654292458,0.336706784363931,2009
17.7219654292458,0.336706784363931,2010
17.7219654292458,0.336706784363931,2011
17.7219654292458,0.336706784363931,2012
21.3308020257466,4.52684806985142,2013
21.3308020257466,4.52684806985142,2014
21.3308020257466,4.52684806985142,2015
